id_centre_desservi,annee,production,distribution,cons_pop_branchee,cons_bf,cons_administrative,cons_industrielle,cons_autres,nbre_abonnes_particuliers,nbre_bf,abon_administratifs,abon_industrielle,autres_abonnes,taux_branchement,rend_distribution,rend_adduction,organisme_distributeur,dot_pop_branchee,dot_bf,dot_administrative,dot_industrielle,dot_globale_nette,dot_globale_brute,dr,kp,regie,cons_totale_calc,production_implied,lib_centre_uniformise,milieu,code_commune,lib_commune,lib_province,id_province,code_region_12,libelle_region,srm,id_dr_admin,type_centre,sa_centre,population_2024,menages_2024,mappable_on_map,id_dr,dr_volume_produit_traite_total,dr_debit_exploitable_total,dr_taux_utilisation_mean,dr_n_installations_actives
041630103,2007,167732.0,141273.0,72526.0,14228.0,12715.0,2501.0,0.0,1003.0,,,,,0.831603773827722,0.721793973370708,0.842254310447619,ONEE,47.5865095728151,46.1018208433801,6.93781861406246,1.36464682294693,55.6389590307471,91.5213678154876,DR1,1.36335017572093,,101970.0,167731.99999999997,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,,,,,
041630103,2008,148777.0,138897.0,79297.0,11928.0,11226.0,4281.0,0.0,1170.0,,,,,0.88224137789507,0.768425523949401,0.93359188584257,ONEE,48.2011546985961,54.3204079497257,6.0202308601928,2.29579621525792,57.2377766052109,79.7854878573761,DR1,1.36335017572093,,106732.0,148776.99999999997,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,,,,,
041630103,2009,181360.0,167320.0,89556.0,6895.0,15872.0,4525.0,0.0,1286.0,,,,,0.947022354552446,0.698350466172603,0.922584913983238,ONEE,49.8429910008439,68.5979688733752,8.36568087578562,2.38499911560799,61.5872655603452,95.5897104103125,DR1,1.36335017572093,,116848.0,181359.99999999994,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,,,,,
041630103,2010,221723.0,185221.0,88322.0,4536.0,16308.0,5778.0,0.0,1329.0,,,,,0.955749858902281,0.620577580295971,0.835371161313892,ONEE,47.8713662123021,53.1018382940993,8.44796046181878,2.99315155435301,59.5439273561011,114.858176200383,DR1,1.36335017572093,,114944.0,221722.9999999999,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,,,,,
041630103,2011,262212.0,193134.0,100320.0,21675.0,12879.0,2609.0,0.0,1437.0,114.0,37.0,5.0,,0.974752489538167,0.711852910414531,0.736556679328177,ONEE,52.3993465711425,437.092390917042,6.55714585475636,1.32833244312907,69.9973665307453,133.501229044753,DR1,1.36335017572093,,137483.0,262212.00000000006,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,,,,,
041630103,2012,186989.448075767,182216.0,103689.0,3882.0,19987.0,4917.0,704.0,1451.0,5.0,37.0,8.0,0.0,0.961100724492405,0.730885322913465,0.974472099228651,ONEE,53.9856100459711,49.9376671374609,10.0014241205035,2.46044941214369,66.6423006426447,93.5688585713025,DR1,1.36335017572093,,133179.0,186989.44807576752,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,59583344.0,39559.2,0.0,175.0
041630103,2013,200674.230189723,196141.0,105143.0,3027.0,14039.0,3475.0,42.0,1502.0,5.0,38.0,7.0,0.0,0.971442125984692,0.640998057519845,0.977410003340056,ONEE,53.2303344486791,52.1293500947935,6.9044952785549,1.70903348479082,61.8330773838303,98.6932313464335,DR1,1.36335017572093,,125726.0,200674.23018972267,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,60549168.0,39559.2,0.0,175.0
041630103,2014,170516.808617667,168468.0,109939.0,4948.0,18499.0,3984.0,0.0,1624.0,7.0,43.0,7.0,0.0,0.977295690936107,0.815407080276373,0.987984711687513,ONEE,54.3754785826756,105.341305165689,8.94181224079427,1.92573544339285,66.4001701453002,82.4222545304408,DR1,1.36335017572093,,137370.0,170516.80861766642,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
041630103,2015,197060.699141255,191404.0,115561.0,3558.0,18715.0,4144.0,0.0,1689.0,7.0,43.0,7.0,0.0,0.98045252998261,0.741771331842595,0.971294635785291,ONEE,56.6420854362844,87.4721704882117,8.9938232082547,1.9914722615553,68.2300310692806,94.7009932872838,DR1,1.36335017572093,,141978.0,197060.6991412549,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
041630103,2016,192871.426491118,191036.0,117773.0,6288.0,22222.0,4461.0,0.0,1772.0,12.0,39.0,15.0,0.0,0.991755632119975,0.78908687367826,0.990483678559809,ONEE,56.737840001757,364.407163985665,10.617319320565,2.13139508095764,72.0230934956015,92.1509100382091,DR1,1.36335017572093,,150744.0,192871.42649111763,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
041630103,2017,176352.971175444,169485.0,121696.0,5643.0,18634.0,5982.0,0.0,1755.0,10.0,43.0,9.0,0.0,0.983665638598217,0.896569017907189,0.961055540319696,ONEE,58.7675735735802,164.103123312925,8.85146279018121,2.84155041380616,72.1811757154655,83.7706215679586,DR1,1.36,,151955.0,176352.9711754439,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
041630103,2018,166898.860816693,158781.0,114595.0,5230.0,17539.0,5597.0,0.0,1788.0,10.0,44.0,10.0,0.0,0.98454076129542,0.900365912798131,0.951360597807738,ONEE,54.9690391389345,159.771665920908,8.28306378858323,2.64326974312677,67.515541494934,78.8205661888674,DR1,1.36,,142961.0,166898.86081669352,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
041630103,2019,187020.415878984,179221.0,126483.0,5545.0,18631.0,7118.0,107.0,1848.0,9.0,44.0,10.0,0.0,0.980683502652979,0.880945871298564,0.958296446715043,ONEE,60.5573256049687,134.783450574944,8.74781448991167,3.34211494494076,74.1312835019706,87.8117065071914,DR1,1.36,,157884.0,187020.41587898403,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
041630103,2020,188289.642007036,187303.0,132186.0,5583.0,20319.0,5305.0,111.0,1900.0,9.0,43.0,11.0,0.0,0.977565291927125,0.872938500718088,0.994759977253561,ONEE,63.1219354663196,116.168351062039,9.48512262914567,2.47642972329435,76.325384632897,87.8955826681763,DR1,1.36,,163504.0,188289.64200703573,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
041630103,2021,195474.446713453,193954.331580994,131591.0,4854.0,15307.0,7552.0,122.0,1958.0,9.0,45.0,11.0,0.0,0.976407697616445,0.821977002011035,0.992223458574682,ONEE,62.5479144394226,95.4876679172485,7.10408129980057,3.50493381956581,73.9906752010195,90.721000946358,DR1,1.36,,159426.0,195474.4467134523,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
041630103,2022,223074.095969493,219302.0,135589.0,6334.0,17012.0,6867.0,0.0,2106.0,11.0,45.0,11.0,1.0,0.976859083260765,0.756044176523698,0.983090389975138,ONEE,64.0453495454016,126.296862244397,7.84965258189046,3.1685612673314,76.5041204668824,102.930528649178,DR1,1.36,,165802.0,223074.09596949277,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,54048827.0,46412.16,37.07116500994036,202.0
041630103,2023,224520.789521714,217156.410839468,120460.0,3270.0,25678.0,4511.0,1.0,2128.0,0.0,83.0,13.0,0.0,0.982432330207451,0.708797863277382,0.967199568922173,ONEE,56.2487007628698,85.3897762544424,11.7796795751765,2.06940316861209,70.6101830442858,102.998012249063,DR1,1.36,,153920.0,224520.78952171432,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,DR1,45521963.0,46227.36,36.538498427672955,205.0
041630103,2024,,,,,,,,,,,,,,,,ONEE,,,,,,,DR1,1.36,,,,Ait Baha,Urbain,09.163.01.03,Ait Baha,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,6007.0,1611.0,True,,,,,
041630111,1994,280673.0,273557.0,176342.0,0.0,21573.0,31985.0,0.0,1882.0,,,,,0.573741447605327,0.840409859736728,0.974646652866503,ONEE,60.6458082852091,0.0,4.25668776298459,6.31113698136848,45.3628385811041,55.3811395957991,DR1,1.2,,229900.0,280673.0,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,1995,396354.0,384925.0,207908.0,0.0,29932.0,34105.0,0.0,2127.0,,,,,0.598425895282842,0.706488276937066,0.971164665929952,ONEE,64.4020602044218,0.0,5.54848830040343,6.32203639867897,50.4103852349729,73.4720543838735,DR1,1.2,,271945.0,396353.9999999998,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,1996,456096.0,423030.0,226105.0,230.0,32406.0,41740.0,0.0,2675.0,,,,,0.697164877818645,0.710306597640829,0.927502104820038,ONEE,56.4795582288465,0.132262954072639,5.64341583375109,7.26890627972507,52.3279402931976,79.4278648432555,DR1,1.2,,300481.0,456095.99999999994,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,1997,512802.0,481966.0,288366.0,3286.0,39844.0,45521.0,0.0,2883.0,,,,,0.691581829250352,0.782248125386438,0.939867629221415,ONEE,68.2173415036804,1.74309843661446,6.51864368417896,7.44742443398029,61.6815451731277,83.8965344477045,DR1,1.2,,377017.0,512801.99999999994,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,1998,565965.0,549754.0,323949.0,5914.0,54675.0,46203.0,0.0,3125.0,,,,,0.692044212177411,0.783515899838837,0.971356886026521,ONEE,71.947349716311,2.95165060319468,8.40351132319477,7.10137052886269,66.2046066916184,86.9884460179593,DR1,1.2,,430741.0,565965.0,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,1999,583506.0,564951.0,347746.0,4703.0,57377.0,38497.0,0.0,3471.0,,,,,0.714671819745561,0.793560857490296,0.968200841122456,ONEE,70.2595186156007,2.3800166574586,8.28490478421599,5.55874269268109,64.7352313222034,84.2548695647862,DR1,1.2,,448323.0,583506.0000000002,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2000,552516.0,538804.0,347963.0,1055.0,74112.0,29028.0,0.0,3756.0,,,,,0.715437686527168,0.839188276256301,0.975182619145871,ONEE,65.9764014605771,0.502924100400248,10.0534681055179,3.93771686322018,61.3363022405922,74.9501023287503,DR1,1.2,,452158.0,552515.9999999999,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2001,595428.0,589308.0,386668.0,0.0,78896.0,28537.0,0.0,4159.0,,,,,0.748107136927105,0.838442715863352,0.989721679195469,ONEE,65.8687606157346,0.0,10.0544899161693,3.6367493756049,62.9681292089483,75.8812211240732,DR1,1.2,,494101.0,595428.0000000002,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2002,609413.0,604247.0,410706.0,0.0,61246.0,26250.0,0.0,4571.0,,,,,0.773226914554236,0.824500576750898,0.991522990156101,ONEE,63.5926362611476,0.0,7.33264186967963,3.14276604315531,59.646945837412,72.9616183869489,DR1,1.2,,498202.0,609413.0,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2003,673129.0,661011.0,452563.0,0.0,57877.0,26481.0,0.0,4927.0,,,,,0.77957529273177,0.81227241301582,0.981997507164303,ONEE,65.2952229470608,0.0,6.50978196352287,2.97848085035591,60.3908053568198,75.7109563958772,DR1,1.2,,536921.0,673128.9999999999,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2004,757165.0,749957.0,496581.0,0.0,63247.0,21585.0,0.0,5293.0,,,,,0.781864012832681,0.775261781675483,0.990480278406952,ONEE,67.1115071568769,0.0,6.68310135971901,2.28081557780661,61.4359892304506,80.0071219351375,DR1,1.2,,581413.0,757165.0000000002,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2005,824120.0,816052.0,545651.0,0.0,85037.0,22111.0,0.0,5698.0,,,,,0.813781066844703,0.799947797444281,0.990210163568412,ONEE,68.2057005832138,0.0,8.65010204059995,2.24916690640198,66.4037767325,83.8308276832347,DR1,1.2,,652799.0,824120.0000000003,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2006,818562.0,802819.0,543971.0,1726.0,85401.0,20483.0,0.0,6208.0,,,,,0.857755794516088,0.811616317002961,0.980767492260818,ONEE,62.1012825679702,1.1882140693964,8.36279477055793,2.00577423315111,63.8053205395125,80.1567430472412,DR1,1.2,,651581.0,818562.0000000002,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2007,912799.0,893554.0,604747.0,0.0,100243.0,23304.0,0.0,6657.0,,,,,0.887232291169977,0.81505314731958,0.978916497498354,ONEE,64.2539821767257,0.0,9.44969346990762,2.19681829776371,68.6547195911226,86.0476117997088,DR1,1.2,,728294.0,912799.0,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2008,964271.0,947780.0,626296.0,0.0,101781.0,21766.0,0.0,7132.0,,,,,0.887969590153958,0.791157230580936,0.982897961257779,ONEE,64.0059566915566,0.0,9.23646017090534,1.975229090694,68.0470323924129,87.5060245572265,DR1,1.2,,749843.0,964271.0000000002,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2009,932114.0,926804.0,653035.0,0.0,102937.0,22254.0,0.0,7540.0,,,,,0.925782261433463,0.839687787277569,0.994303271917383,ONEE,61.6228292815021,0.0,8.99260542583255,1.94411573240407,67.9860434063938,81.4297425988176,DR1,1.2,,778226.0,932114.0000000005,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2010,1146100.0,1145255.0,676169.0,0.0,91213.0,19322.0,0.0,7837.0,,,,,0.949858724051438,0.686924746017262,0.999262717040398,ONEE,59.866718526163,0.0,7.67089350796461,1.62495482399321,66.1607732043655,96.3855048017086,DR1,1.2,,786704.0,1146099.9999999998,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2011,1316372.0,1307478.0,748178.0,0.0,112490.0,21876.0,0.0,8120.0,0.0,135.0,42.0,,0.950888708447342,0.67499720836603,0.993243551215006,ONEE,63.7000304361107,0.0,9.10706241885808,1.77105607142803,71.4497581597358,106.571979468727,DR1,1.2,,882544.0,1316372.0000000002,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
041630111,2012,1645319.0,1361187.0,763641.0,0.0,124801.0,20794.0,2243.0,8476.0,0.0,134.0,44.0,0.0,0.949093400461569,0.669620706045532,0.827308868371422,ONEE,62.7075543544629,0.0,9.72652358862325,1.6206066578139,71.0372672817905,128.230014697879,DR1,1.2,,911479.0,1645319.0000000002,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,59583344.0,39559.2,0.0,175.0
041630111,2013,1485324.0,1366815.0,790331.0,0.0,100313.0,16633.0,3112.0,8847.0,0.0,140.0,43.0,0.0,0.947192965378091,0.666066000153642,0.920213367588486,ONEE,62.6015829437069,0.0,7.52613459095465,1.24791598946646,68.3033120744531,111.438680282467,DR1,1.2,,910389.0,1485323.9999999995,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,60549168.0,39559.2,0.0,175.0
041630111,2014,1650094.0,1472548.0,804852.0,0.0,109235.0,15699.0,3536.0,9275.0,0.0,143.0,45.0,0.0,0.949424862811313,0.633814313693,0.892402493433707,ONEE,61.2273371126996,0.0,7.88954136511058,1.13386652529749,67.4095530367349,119.178696107665,DR1,1.2,,933322.0,1650094.0000000007,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
041630111,2015,1765621.0,1745890.0,906067.0,0.0,118126.0,15358.0,1108.0,10022.0,0.0,141.0,45.0,0.0,0.95797229221895,0.596062180320639,0.98882489503693,ONEE,66.3684488208078,0.0,8.28895534951223,1.07767787157619,73.0235171348226,123.89443165062,DR1,1.2,,1040659.0,1765621.0000000005,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
041630111,2016,1790274.0,1784221.0,889989.0,0.0,111948.0,16141.0,182.0,10624.0,0.0,146.0,44.0,0.0,0.978481892608227,0.570702844546724,0.996618953299886,ONEE,62.0083971573417,0.0,7.63194090447323,1.10039623878142,69.4188386160442,122.050106931923,DR1,1.2,,1018260.0,1790273.9999999998,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
041630111,2017,2025252.0,2018731.0,974377.0,0.0,131654.0,15043.0,166.0,11095.0,0.0,150.0,42.0,0.0,0.974054492568718,0.555418230561675,0.996780153778394,ONEE,66.256240196328,0.0,8.72001186888248,0.996362727631513,74.2645579159448,134.141169105975,DR1,1.2,,1121240.0,2025252.0,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
041630111,2018,2014016.73062808,2002139.93700635,962562.0,0.0,144456.0,14095.0,600.0,11571.0,0.0,153.0,42.0,0.0,0.973399634919034,0.560257042610725,0.994102931995989,ONEE,63.6333677549909,0.0,9.29571842371039,0.907010793474816,72.1820360539919,129.601625606139,DR1,1.2,,1121713.0,2014016.7306280797,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
041630111,2019,2084758.0,2060685.0,1073876.0,0.0,147413.0,16649.0,0.0,12033.0,0.0,156.0,43.0,0.0,0.969872765675691,0.600741015730206,0.98845285639868,ONEE,69.2231096311375,0.0,9.21610718934257,1.04087813554683,77.3945941115123,130.336898318598,DR1,1.2,,1237938.0,2084758.0000000007,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
041630111,2020,2041068.0,2020908.0,1126343.0,0.0,111843.0,11784.0,500.0,12483.0,0.0,154.0,43.0,0.0,0.963908773751088,0.618766415888304,0.990122818054078,ONEE,70.9758857814858,0.0,6.7933641967852,0.715762306938448,75.9537756243484,123.974842184169,DR1,1.2,,1250470.0,2041067.999999999,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
041630111,2021,2037515.0,2020564.0,1129513.0,0.0,127099.0,9779.0,0.0,12930.0,0.0,151.0,41.0,0.0,0.961670226420863,0.626751243712152,0.991680552045016,ONEE,69.3115340814574,0.0,7.50036815918688,0.577078499663164,74.7322853325426,120.237866779956,DR1,1.2,,1266391.0,2037514.999999999,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
041630111,2022,1980631.0,1974011.0,1183597.0,0.0,117542.0,10414.0,0.0,13549.0,0.0,150.0,45.0,0.0,0.954628200495864,0.664410178058785,0.996657630825732,ONEE,71.0844162929394,0.0,6.73903763187464,0.597066052120454,75.1952920930227,113.555553281869,DR1,1.2,,1311553.0,1980630.9999999995,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,54048827.0,46412.16,37.07116500994036,202.0
041630111,2023,2139962.0,2135363.0,1188540.0,0.0,73474.0,10951.0,0.0,13934.0,0.0,145.0,40.0,0.0,0.955974613747695,0.596135177016741,0.997850896417787,ONEE,69.2526833735094,0.0,4.09263342678998,0.609990318436142,70.9064309842082,119.199717087138,DR1,1.2,,1272965.0,2139961.9999999995,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,DR1,45521963.0,46227.36,36.538498427672955,205.0
041630111,2024,,,,,,,,,,,,,,,,ONEE,,,,,,,DR1,1.2,,,,Biougra,Urbain,09.163.01.11,Biougra,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,Commune,URB,50626.0,13774.0,True,,,,,
0416305113,1994,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,1995,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,1996,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,1997,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,1998,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,1999,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,2000,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,2001,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,2002,,,,,,,0.0,,,,,,,,,ONEE,,,,,,,DR1,1.2,,0.0,,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
0416305113,2003,106331.0,106331.0,82182.0,0.0,8724.0,3.0,0.0,1591.0,,,,,0.446251783246499,0.854962334596684,1.0,ONEE,23.0011484709424,0.0,1.08960336721961,0.000374691666856812,11.354281580762,13.2804465428506,DR1,1.2,,90909.0,106331.0,Belfaa,Urbain,09.163.05.11,Belfaa,Chtouka- Ait Baha,9.163,09,Souss-Massa,SRM SM,DR1,CU,URB,13492.0,3649.0,True,,,,,
