id_centre_desservi,annee,distribution,production,cons_pop_branchee,cons_bf,cons_administrative,cons_industrielle,cons_autres,dot_pop_branchee,dot_bf,dot_administrative,dot_industrielle,dot_globale_nette,dot_globale_brute,rend_distribution,rend_adduction,taux_branchement,nbre_abonnes_particuliers,nbre_bf,abon_administratifs,abon_industrielle,autres_abonnes,dr,kp,regie,organisme_distributeur,consommation_totale,lib_centre_uniformise,milieu,code_commune,lib_commune,lib_province,code_region_12,libelle_region,srm,id_dr_admin,type_centre,sa_centre,population_2024,menages_2024,mappable,systeme_aep,n_installations_centre,capacite_equipee_centre,capacite_exploitable_centre,population_interp,pop_multi_ancre,dr_volume_produit_traite,dr_debit_exploitable,dr_n_installations
035510101,1995,217475.0,285094.0,72544.0,5821.0,24103.0,2623.0,0.0,51.5340991786882,2.67174677946611,6.72064122048098,0.731371278318949,29.3025310750349,79.4927804883959,0.483232555466146,0.762818579135303,0.392506108589938,834.0,,,,,DR1,1.3,,ONEE,105091.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6575.0786133819465,1,,,
035510101,1996,225073.0,260983.0,74621.0,5600.0,25326.0,11360.0,0.0,47.7890898538223,2.73731842515482,7.02083550343982,3.14920205792768,32.4087821290626,72.3493134405052,0.519418144335393,0.862404830966002,0.432867022186192,927.0,,,,,DR1,1.3,,ONEE,116907.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6631.639633709567,1,,,
035510101,1997,215479.0,224834.0,80698.0,5686.0,26640.0,11005.0,0.0,47.7924081415823,2.93134703182765,7.34241622977839,3.03315655438105,34.1844047508703,61.9678982960208,0.575596693877362,0.958391524413567,0.465380987841671,1032.0,,,,,DR1,1.3,,ONEE,124029.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6688.687210808385,1,,,
035510101,1998,166903.0,174068.0,101348.0,1419.0,25870.0,6998.0,0.0,54.129443800939,0.798537247740991,7.08898068688799,1.91761448963441,37.1671393686143,47.698673761315,0.812657651450244,0.958837925408461,0.513060975572525,1179.0,,,,,DR1,1.3,,ONEE,135635.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6746.225530202111,1,,,
035510101,1999,278087.0,288533.0,106413.0,702.0,26201.0,4108.0,0.0,55.8187801474945,0.397927744345227,7.13818527700783,1.11918114262617,37.4397150302478,78.6077635407389,0.494176282961807,0.963796168895759,0.519378891123532,1256.0,,,,,DR1,1.3,,ONEE,137424.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6804.258813419724,1,,,
035510101,2000,201631.0,207557.0,98730.0,1075.0,28680.0,1576.0,0.0,50.8034596005908,0.614810068088761,7.76840180878248,0.426882888795021,35.2289437814525,56.2198805517945,0.645044660791247,0.971448806833785,0.526390912325255,1283.0,,,,,DR1,1.3,,ONEE,130061.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6862.791318305208,1,,,
035510101,2001,185591.0,189248.0,109393.0,476.0,33285.0,1253.0,0.0,53.1740302577903,0.287426116996969,8.96362500859749,0.33743194038674,38.8886945055291,50.9643414639344,0.778092687684209,0.980676149814001,0.554019527545117,1361.0,,,,,DR1,1.3,,ONEE,144407.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6921.827339329939,1,,,
035510101,2002,169826.0,175548.0,103852.0,361.0,23298.0,1648.0,0.0,47.8433370126414,0.230779967480529,6.23787034857595,0.441240034958072,34.5813845116199,47.0017024616624,0.760537255779445,0.967404926287967,0.581180593479967,1439.0,,,,,DR1,1.3,,ONEE,129159.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6981.37120790777,1,,,
035510101,2003,154915.0,158456.0,80313.0,271.0,30774.0,1546.0,0.0,37.3355608650458,0.168791778471999,8.19189235854735,0.411537843189517,30.0545075339387,42.180233169753,0.728812574637705,0.977653102438532,0.572615970577273,995.0,,,,,DR1,1.3,,ONEE,112904.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,7041.427292712818,1,,,
035510101,2004,151325.0,157752.0,72926.0,130.0,30787.0,784.0,0.0,33.0745824508345,0.0826139333287008,8.14798543329593,0.207490842878618,27.6902352268637,41.7501217420762,0.6914059144226,0.959258836655003,0.583540354894104,1022.0,,,,,DR1,1.3,,ONEE,104627.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,7102.0,1,,,
035510101,2005,152807.0,152968.06,75514.0,408.0,27525.0,1021.0,0.0,33.9404592105891,0.264072690915814,7.30120554477633,0.270827642551013,27.7108934006065,40.5758854803153,0.683659779983901,0.998947100460057,0.590169836385289,1044.0,,,,,DR1,1.3,,ONEE,104468.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,7016.554100602796,1,,,
035510101,2006,138158.0,138158.0,80095.0,0.0,26079.0,1657.0,0.0,35.6618886735849,0.0,6.93334094022213,0.440528622184442,28.6678586956974,36.7305693323827,0.780490452959655,1.0,0.597107722706326,1090.0,,,,,DR1,1.3,,ONEE,107831.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6932.13622172429,1,,,
035510101,2007,172718.0,174365.665352772,75708.0,9427.0,25277.0,1764.0,0.0,33.6110021581377,6.28300191789844,6.73537105012067,0.470039740966604,29.8906904663661,46.4619003264663,0.649474866545467,0.990550517216572,0.600200439592678,1107.0,,,,,DR1,1.3,,ONEE,112176.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6848.733994998133,1,,,
035510101,2008,165910.0,166849.849890473,77379.0,0.0,35112.0,1032.0,0.0,34.3992477951047,0.0,9.37725962599252,0.275613235760546,30.3182571349268,44.5601036961963,0.684244469893316,0.994367091782882,0.600751051193467,1157.0,,,,,DR1,1.3,,ONEE,113523.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6766.335200864815,1,,,
035510101,2009,160210.0,164554.713791169,85011.0,700.0,28854.0,936.0,0.0,37.7184599795906,0.472312375976606,7.72343996502083,0.250542032552142,30.9165120745779,44.0468722855507,0.720935022782598,0.973597147774917,0.603289713077548,1201.0,,,,,DR1,1.3,,ONEE,115501.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6684.927766781338,1,,,
035510101,2010,139692.0,143308.939684999,79628.0,0.0,22229.0,989.0,0.0,34.5853796099535,0.0,5.96360744924059,0.265329424054116,27.5915772965315,38.4469953775802,0.73623400051542,0.974761241741449,0.617678356119262,1243.0,,,,,DR1,1.3,,ONEE,102846.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6604.49976545242,1,,,
035510101,2011,147755.0,149796.705593287,82593.0,0.0,26573.0,1265.0,0.0,35.4011920145584,0.0,7.14519499458989,0.340144946681075,29.6937127327572,40.2787291992328,0.747392643226964,0.986370156905647,0.627334039553052,1248.0,0.0,37.0,3.0,,DR1,1.3,,ONEE,110431.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6525.039413082988,1,,,
035510101,2012,142977.0,148702.028081123,86410.0,0.0,28234.0,1224.0,550.0,36.82938843947,0.0,7.60904729029579,0.329867318953108,31.3745862237605,40.0751138284395,0.814242850248641,0.9615,0.632306098669303,1272.0,0.0,37.0,2.0,0.0,DR1,1.3,,ONEE,116418.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6446.53506765169,1,59583344.0,39568.32,175.0
035510101,2013,157132.0,161874.935613475,89753.0,0.0,32009.0,592.0,0.0,38.0232045537007,0.0,8.64598254513842,0.159905703605922,33.0491595591198,43.7241984382364,0.778670162665784,0.9707,0.637591481173986,1283.0,0.0,37.0,3.0,0.0,DR1,1.3,,ONEE,122354.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6368.97522720518,1,60549168.0,39568.32,175.0
035510101,2014,172466.0,177361.168243521,91551.0,0.0,26240.0,255.0,0.0,38.6752132529363,0.0,7.10379554929882,0.0690345985164329,31.9578753587092,48.0159099690078,0.684459545649577,0.9724,0.640850899742931,1319.0,0.0,41.0,2.0,0.0,DR1,1.3,,ONEE,118046.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6292.348528172927,1,62432536.0,31862.76,175.0
035510101,2015,170202.0,178853.546637672,89638.0,0.0,23152.0,5.0,0.0,38.133239141925,0.0,6.3578236213002,0.00137306142477976,30.9748926816066,49.1153811146471,0.662712541568254,0.951627760252366,0.645518097932003,1338.0,0.0,42.0,2.0,0.0,DR1,1.3,,ONEE,112795.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6216.643743702298,1,64290691.0,38314.2,175.0
035510101,2016,176566.0,181859.865961199,89081.0,0.0,37553.0,7.0,0.0,37.7705500623522,0.0,10.4606323292419,0.00194989551579617,35.2766740022775,50.658248163005,0.717244543117021,0.970890410958904,0.656969298476096,1372.0,0.0,43.0,2.0,0.0,DR1,1.3,,ONEE,126641.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6141.849782013669,1,67750318.0,40120.92,175.0
035510101,2017,199705.0,202441.555242596,95492.0,0.0,38765.0,13.0,0.0,40.3988600677039,0.0,10.953336439945,0.00367324580728197,37.9389780418269,57.2013533857312,0.67234170401342,0.986482245508753,0.667889349126582,1406.0,0.0,43.0,2.0,0.0,DR1,1.3,,ONEE,134270.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,6067.955684775329,1,70997527.0,38579.16,175.0
035510101,2018,187770.0,190185.353995746,92952.0,0.0,40266.0,7.0,0.0,38.6945615358441,0.0,11.540867825252,0.0020063099085274,38.1843767947947,54.5101085969223,0.709511636576663,0.9873,0.688507676587967,1430.0,0.0,46.0,2.0,0.0,DR1,1.3,,ONEE,133225.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,5994.950625497943,1,71008490.0,39641.64,175.0
035510101,2019,223935.0,229878.26377068,100216.0,0.0,49687.0,9.0,0.0,41.7749782024132,0.0,14.4456168774591,0.00261659089695759,43.5842638383007,66.833041376753,0.669444258378547,0.974146038545824,0.697451719274902,1446.0,0.0,47.0,2.0,0.0,DR1,1.3,,ONEE,149912.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,5922.823907948308,1,75037651.0,39214.08,175.0
035510101,2020,272609.0,273813.750975075,110313.0,0.0,40061.0,11.0,0.0,45.9256933202147,0.0,11.8143121517651,0.00324398875887812,44.3497499548987,80.7498845626724,0.551650899273318,0.995600107844165,0.708365872400566,1467.0,0.0,47.0,2.0,0.0,DR1,1.3,,ONEE,150385.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,5851.564964582227,1,72126341.0,39420.0,175.0
035510101,2021,307608.0,311436.786646973,109643.0,0.0,43382.0,25.0,0.0,34.4361331385322,0.0,12.9774559740058,0.00747859479392709,45.7839573284217,93.1643812502175,0.497548828378976,0.987706055253796,0.952459517672197,2149.0,0.0,48.0,1.0,0.0,DR1,1.3,,ONEE,153050.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,5781.16335499621,1,75032464.0,40475.76,186.0
035510101,2022,348075.0,356311.345346625,130630.0,0.0,44171.0,5.0,0.0,40.3900609469973,0.0,13.4032637709925,0.00151720175805308,53.0431941036452,108.119239914831,0.502207857501975,0.976884414559934,0.981390277744593,2593.0,0.0,49.0,1.0,0.0,DR1,1.3,,ONEE,174806.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,5711.6087643978135,1,54048827.0,45253.26,202.0
035510101,2023,282208.0,283210.051740048,138256.0,0.0,41177.0,3527.0,0.0,43.2102557962748,0.0,12.6742238722566,1.08560574100709,56.3148359440479,87.1716637595437,0.648316135616283,0.996461807291474,0.984835788323498,2632.0,0.0,49.0,1.0,0.0,DR1,1.3,,ONEE,182960.0,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,5642.891002094389,1,45521963.0,45094.56,205.0
035510101,2024,,,,,,,,,,,,,,,,,,,,,,DR1,1.3,,ONEE,,Akka,Urbain,09.551.01.01,Akka,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,5575.0,1,,,
035510103,1994,100562.0,111184.0,69650.0,12.0,9177.0,6394.0,0.0,31.4058455905562,0.0341044733700902,3.57137297633873,2.48832503113325,33.1697540473225,43.2689912826899,0.847566675284899,0.904464671175709,0.863068181818181,868.0,,,,,DR1,1.26165736697639,,ONEE,85233.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7040.0,1,,,
035510103,1995,86027.0,95537.0,66619.0,0.0,7727.0,3536.0,0.0,30.3432994064247,0.0,3.00499778989446,1.37513552285063,30.2879821240534,37.15393734349,0.905320422658003,0.90045741440489,0.85382438027892,871.0,,,,,DR1,1.26165736697639,,ONEE,77882.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7044.884720012431,1,,,
035510103,1996,93254.0,103344.0,67727.0,1.0,10264.0,1920.0,0.0,30.6061684812969,0.00277536855770118,3.98885873716896,0.746162195573306,31.0558923815906,40.1621801767332,0.856928389130761,0.90236491716984,0.859973140342247,890.0,,,,,DR1,1.26165736697639,,ONEE,79912.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7049.772829298951,1,,,
035510103,1997,103432.0,109620.0,66318.0,38.0,11301.0,1632.0,0.0,30.2529750622042,0.0992588252901529,4.38881885606164,0.633798103981293,30.7924129084392,42.5716594108023,0.766580942068219,0.943550446998723,0.851322501061421,894.0,,,,,DR1,1.26165736697639,,ONEE,79289.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7054.66433021122,1,,,
035510103,1998,106582.0,118425.0,71751.0,1229.0,16579.0,1868.0,0.0,32.7202805491064,3.20153009764707,6.43410110459971,0.724947274467233,35.4816672712611,45.9592510593052,0.857809010902404,0.899995777918514,0.851021415552674,907.0,,,,,DR1,1.26165736697639,,ONEE,91427.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7059.559225102521,1,,,
035510103,1999,128725.0,133426.0,77624.0,0.0,15652.0,1728.0,0.0,35.4780207000674,0.0,6.07013230410264,0.670150052484626,36.8442914272276,51.7450468187579,0.738038454068751,0.964766986944074,0.848525607590708,918.0,,,,,DR1,1.26165736697639,,ONEE,95004.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7064.457516327775,1,,,
035510103,2000,137665.0,140555.0,84046.0,0.0,18463.0,3542.0,0.0,37.7410982016394,0.0,7.15532485591637,1.37270002922904,41.1000030490596,54.4720080768741,0.770355573312026,0.979438653907723,0.863037370822965,1048.0,,,,,DR1,1.26165736697639,,ONEE,106051.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7069.359206243538,1,,,
035510103,2001,131575.0,135645.0,86764.0,0.0,17715.0,602.0,0.0,37.5584232742101,0.0,6.86067759646717,0.233142981262954,40.6958432127782,52.5326905206203,0.798639559186776,0.969995208079914,0.894660097675647,1148.0,,,,,DR1,1.26165736697639,,ONEE,105081.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7074.2642972079975,1,,,
035510103,2002,120442.0,125078.0,80968.0,0.0,18425.0,1591.0,0.0,35.0848184465481,0.0,7.13069924141815,0.61573636326167,39.0820370255289,48.4067082614979,0.838445060693114,0.962935128479829,0.893138480069067,1242.0,,,,,DR1,1.26165736697639,,ONEE,100984.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7079.172791580981,1,,,
035510103,2003,141726.0,149906.0,89490.0,0.0,24755.0,2336.0,0.0,38.3101548039136,0.0,9.57384344761615,0.90343358083746,45.0869821436695,57.9752201922176,0.822580189943976,0.94543247101517,0.90340812487869,1280.0,,,,,DR1,1.26165736697639,,ONEE,116581.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7084.084691723947,1,,,
035510103,2004,174182.0,178651.0,111419.0,0.0,26585.0,1558.0,0.0,47.5194466481729,0.0,10.2744556973277,0.602129094468181,53.9373175110194,69.0442649909082,0.8012423786614,0.974984746796827,0.906170752324599,1322.0,,,,,DR1,1.26165736697639,,ONEE,139562.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7089.0,1,,,
035510103,2005,184714.0,189267.0,110372.0,0.0,29992.0,4391.0,0.0,46.2991476880177,0.0,11.7189364379894,1.71571918842396,56.5609043772056,73.9533189786921,0.783670972422231,0.975944036731179,0.93146960374723,1388.0,,,,,DR1,1.26165736697639,,ONEE,144755.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,7024.699515865326,1,,,
035510103,2006,232552.0,238189.0,107109.0,3847.0,45023.0,9947.0,0.0,44.2549873955543,34.6245391750354,17.7859805559223,3.92948378805854,65.5477558075199,94.0946832204559,0.713500636416801,0.976333919702421,0.956108384330999,1473.0,,,,,DR1,1.26165736697639,,ONEE,165926.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6960.98226663825,1,,,
035510103,2007,254343.0,261325.0,114362.0,18986.0,37698.0,5076.0,0.0,46.9940893931995,270.305708116924,15.0564402696101,2.02733542385646,70.3424683846428,104.372228061326,0.692458609043693,0.973282311298192,0.971946809871424,1510.0,,,,,DR1,1.26165736697639,,ONEE,176122.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6897.84296211043,1,,,
035510103,2008,358308.02,369153.0,109144.0,0.0,38403.0,7149.0,0.0,45.0863048739557,0.0,15.5070704488057,2.88675485348833,62.4659992747559,149.063395500039,0.431740266377515,0.97062199142361,0.977506896953987,1532.0,,,,,DR1,1.26165736697639,,ONEE,154696.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6835.276360058144,1,,,
035510103,2009,304089.0,316738.0,92280.0,0.0,24534.0,4204.0,0.0,38.7700551950259,0.0,10.0159830436658,1.71627915201642,49.405487730429,129.307998585009,0.397969015650024,0.960064785406235,0.97170936036171,1665.0,,,,,DR1,1.26165736697639,,ONEE,121018.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6773.277265807047,1,,,
035510103,2010,230544.18,235178.0,93975.0,0.0,25382.0,3108.0,0.0,39.7756372467823,0.0,10.4763903432663,1.28282330733873,50.5472832475026,97.0694400815022,0.531199703241262,0.980296541343153,0.975171544235544,1687.0,,,,,DR1,1.26165736697639,,ONEE,122465.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6711.840531800873,1,,,
035510103,2011,277815.0,291966.0,98343.0,0.0,27712.0,7072.0,0.0,42.057427914622,0.0,11.5641659210533,2.95113241172376,55.5536488370403,121.83686732485,0.479192988139589,0.951532027701856,0.975769383414803,1705.0,0.0,42.0,6.0,,DR1,1.26165736697639,,ONEE,133127.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6650.961057174053,1,,,
035510103,2012,253287.0,260476.0,101067.0,0.0,27782.0,4467.0,0.0,43.5448395310932,0.0,11.7211591538786,1.88461658413273,56.2457005888156,109.894199545233,0.526343633901464,0.97240052826364,0.979218784819663,1729.0,0.0,40.0,5.0,0.0,DR1,1.26165736697639,,ONEE,133316.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6590.633787328215,1,59583344.0,39568.32,175.0
035510103,2013,219551.0,228901.0,100601.0,0.0,18811.0,4730.0,148.0,43.6465198570588,0.0,8.0237899593649,2.01757091636787,53.0156213943684,97.6372093715691,0.566109924345596,0.959152646777428,0.983151270486776,1755.0,0.0,43.0,4.0,0.0,DR1,1.26165736697639,,ONEE,124290.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6530.853713512508,1,60549168.0,39568.32,175.0
035510103,2014,323766.0,332986.0,106043.0,0.0,22837.0,4290.0,5.0,47.2097099516972,0.0,9.84843747641606,1.85005897332508,57.4316092709948,143.599938762617,0.4113310230228,0.972311148216441,0.968676923076923,1749.0,0.0,44.0,2.0,0.0,DR1,1.26165736697639,,ONEE,133175.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6471.615872407756,1,62432536.0,31862.76,175.0
035510103,2015,286860.0,298158.0,110219.0,0.0,15939.0,3204.0,0.0,,,,,56.193856543727,129.517538994176,0.450958655790281,0.96210733906184,,1810.0,0.0,43.0,2.0,0.0,DR1,1.26165736697639,,ONEE,129362.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6412.915345714364,1,64290691.0,38314.2,175.0
035510103,2016,189839.0,196605.0,112166.0,0.0,15880.0,1182.0,0.0,,,,,56.5447875862654,86.0261550391379,0.680724192605313,0.965585819282317,,1833.0,0.0,43.0,2.0,0.0,DR1,1.26165736697639,,ONEE,129228.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6354.747259743972,1,67750318.0,40120.92,175.0
035510103,2017,217983.0,226854.0,115322.0,0.0,21042.0,1193.0,0.0,,,,,60.627894537162,99.9853179942376,0.63104462274581,0.960895553968632,,1870.0,0.0,44.0,3.0,0.0,DR1,1.26,,ONEE,137557.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6297.106785014809,1,70997527.0,38579.16,175.0
035510103,2018,237583.0,250594.0,115732.0,0.0,23589.0,1972.0,0.0,,,,,62.7284092206298,111.253657153819,0.594710059221409,0.948079363432484,,1898.0,0.0,46.0,3.0,0.0,DR1,1.26,,ONEE,141293.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6239.989135850726,1,71008490.0,39641.64,175.0
035510103,2019,232915.0,245294.0,123542.0,0.0,22791.0,961.0,0.0,,,,,65.8692200189569,109.694383038888,0.632393791726595,0.949534028553491,,1921.0,0.0,47.0,3.0,0.0,DR1,1.26,,ONEE,147294.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6183.389569983847,1,75037651.0,39214.08,175.0
035510103,2020,281474.0,296910.0,132763.0,0.0,33905.0,1527.0,0.0,,,,,75.7642594520549,133.744560028001,0.597550750691005,0.948011181839615,,1942.0,0.0,47.0,3.0,0.0,DR1,1.26,,ONEE,168195.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6127.303388160846,1,72126341.0,39420.0,175.0
035510103,2021,251303.0,270288.0,127616.0,0.0,41543.0,1486.0,0.0,,,,,77.4281184920151,122.639932555714,0.679040839146369,0.929760107736932,,1975.0,0.0,47.0,3.0,0.0,DR1,1.26,,ONEE,170645.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6071.725933752782,1,75032464.0,40475.76,186.0
035510103,2022,262129.0,296533.0,123872.0,0.0,59453.0,1208.0,0.0,,,,,84.3398875043791,135.528929033485,0.703977812451121,0.883979186127682,,2002.0,0.0,46.0,3.0,0.0,DR1,1.26,,ONEE,184533.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,6016.652592368474,1,54048827.0,45253.26,202.0
