id_centre_desservi,annee,type_consommation,consommation,dotation
035510105,2002,Industrielle,1266.0,0.358167731044113
035510105,2002,Population branchée,53511.0,28.3808046202448
035510105,2003,Administrative,21233.0,6.02390562103716
035510105,2003,Autres,0.0,
035510105,2003,Bornes Fontaines,457.0,0.281448987973751
035510105,2003,Industrielle,2502.0,0.709829598447463
035510105,2003,Population branchée,56287.0,29.6083813720651
035510105,2004,Administrative,18422.0,5.24104183558799
035510105,2004,Autres,0.0,
035510105,2004,Bornes Fontaines,0.0,0.0
035510105,2004,Industrielle,1587.0,0.45150002133743
035510105,2004,Population branchée,63911.0,32.9886241680516
035510105,2005,Administrative,22249.0,6.37378385426692
035510105,2005,Autres,0.0,
035510105,2005,Bornes Fontaines,0.0,0.0
035510105,2005,Industrielle,5151.0,1.4756330906256
035510105,2005,Population branchée,67202.0,34.2383604296434
035510105,2006,Administrative,20789.0,5.99689468821116
035510105,2006,Autres,0.0,
035510105,2006,Bornes Fontaines,5191.0,3.49609475805499
035510105,2006,Industrielle,3304.0,0.953087693003496
035510105,2006,Population branchée,64293.0,32.4412625879984
035510105,2007,Administrative,21626.0,6.28166842936909
035510105,2007,Autres,0.0,
035510105,2007,Bornes Fontaines,0.0,0.0
035510105,2007,Industrielle,1690.0,0.490891503081187
035510105,2007,Population branchée,75992.0,37.420751980421
035510105,2008,Administrative,19588.0,5.72921200022837
035510105,2008,Autres,0.0,
035510105,2008,Bornes Fontaines,0.0,0.0
035510105,2008,Industrielle,2215.0,0.647856063942508
035510105,2008,Population branchée,74263.0,36.1009365358126
035510105,2009,Administrative,18442.0,5.43148772697433
035510105,2009,Autres,0.0,
035510105,2009,Bornes Fontaines,0.0,0.0
035510105,2009,Industrielle,2292.0,0.675033611876433
035510105,2009,Population branchée,82239.0,39.8016382694514
035510105,2010,Administrative,18406.0,5.45853613738377
035510105,2010,Autres,0.0,
035510105,2010,Bornes Fontaines,4320.0,3.33344360246138
035510105,2010,Industrielle,1411.0,0.418450205902885
035510105,2010,Population branchée,87427.0,42.1130120524228
035510105,2011,Administrative,30982.0,9.25192724735092
035510105,2011,Autres,0.0,
035510105,2011,Bornes Fontaines,0.0,0.0
035510105,2011,Industrielle,1437.0,0.429120762198801
035510105,2011,Population branchée,95751.0,45.9867420028199
035510105,2012,Administrative,40504.0,12.1794215137383
035510105,2012,Autres,0.0,
035510105,2012,Bornes Fontaines,0.0,0.0
035510105,2012,Industrielle,1025.0,0.308214177651141
035510105,2012,Population branchée,101357.0,45.509567016369
035510105,2013,Administrative,31420.0,9.51351297228093
035510105,2013,Autres,0.0,
035510105,2013,Bornes Fontaines,0.0,0.0
035510105,2013,Industrielle,1816.0,0.549858038117828
035510105,2013,Population branchée,103769.0,46.6635833087821
035510105,2014,Administrative,38731.0,11.8086277283689
035510105,2014,Autres,0.0,
035510105,2014,Bornes Fontaines,0.0,0.0
035510105,2014,Industrielle,3484.0,1.0622307455433
035510105,2014,Population branchée,97593.0,43.7052850715317
035510105,2015,Administrative,66452.0,20.3354426311516
035510105,2015,Autres,0.0,
035510105,2015,Bornes Fontaines,0.0,0.0
035510105,2015,Industrielle,7003.0,2.14303715081494
035510105,2015,Population branchée,98370.0,43.8720665874397
035510105,2016,Administrative,70711.0,21.7188789530444
035510105,2016,Autres,0.0,
035510105,2016,Bornes Fontaines,0.0,0.0
035510105,2016,Industrielle,5716.0,1.75566902031652
035510105,2016,Population branchée,99852.0,44.4530674230155
035510105,2017,Administrative,42075.0,12.97117750795
035510105,2017,Autres,0.0,
035510105,2017,Bornes Fontaines,0.0,0.0
035510105,2017,Industrielle,4541.0,1.3999314810125
035510105,2017,Population branchée,96157.0,42.6822320593717
035510105,2018,Administrative,40031.0,12.3867270971506
035510105,2018,Autres,0.0,
035510105,2018,Bornes Fontaines,0.0,0.0
035510105,2018,Industrielle,4391.0,1.35869997460938
035510105,2018,Population branchée,94197.0,41.9224198092705
035510105,2019,Administrative,56320.0,17.4915231236369
035510105,2019,Autres,0.0,
035510105,2019,Bornes Fontaines,0.0,0.0
035510105,2019,Industrielle,3946.0,1.22552468476334
035510105,2019,Population branchée,99867.0,44.2555217747616
035510105,2020,Administrative,19921.0,6.2098480018644
035510105,2020,Autres,0.0,
035510105,2020,Bornes Fontaines,0.0,0.0
035510105,2020,Industrielle,2235.0,0.696702489040055
035510105,2020,Population branchée,97374.0,41.9617392432174
035510105,2021,Administrative,13663.0,4.27484876758541
035510105,2021,Autres,0.0,
035510105,2021,Bornes Fontaines,0.0,0.0
035510105,2021,Industrielle,2680.0,0.838512383600154
035510105,2021,Population branchée,80360.0,35.161363529357
035510105,2022,Administrative,22731.0,7.13835399476009
035510105,2022,Autres,0.0,
035510105,2022,Bornes Fontaines,0.0,0.0
035510105,2022,Industrielle,2325.0,0.730133871708997
035510105,2022,Population branchée,107941.0,47.2472179461759
035510105,2023,Administrative,24116.0,7.60133138848587
035510105,2023,Autres,0.0,
035510105,2023,Bornes Fontaines,0.0,0.0
035510105,2023,Industrielle,2004.0,0.631658156515413
035510105,2023,Population branchée,109141.0,48.3447039417847
035510105,2024,Administrative,,
035510105,2024,Autres,,
035510105,2024,Bornes Fontaines,,
035510105,2024,Industrielle,,
035510105,2024,Population branchée,,
035510107,1994,Administrative,117480.0,25.6484989798892
035510107,1994,Autres,0.0,
035510107,1994,Bornes Fontaines,0.0,0.0
035510107,1994,Industrielle,36195.0,7.90217416221562
035510107,1994,Population branchée,168637.0,49.1352895141563
035510107,1995,Administrative,79095.0,16.9360571941795
035510107,1995,Autres,0.0,
035510107,1995,Bornes Fontaines,0.0,0.0
035510107,1995,Industrielle,25463.0,5.45221346906115
035510107,1995,Population branchée,207117.0,57.1207355006768
035510107,1996,Administrative,66916.0,14.0526593535906
035510107,1996,Autres,0.0,
035510107,1996,Bornes Fontaines,0.0,0.0
035510107,1996,Industrielle,20941.0,4.39770368108586
035510107,1996,Population branchée,206548.0,51.7796750479011
035510107,1997,Administrative,68359.0,14.0795739201682
035510107,1997,Autres,0.0,
035510107,1997,Bornes Fontaines,0.0,0.0
035510107,1997,Industrielle,20635.0,4.25009154380067
035510107,1997,Population branchée,166907.0,40.0230725083226
035510107,1998,Administrative,73175.0,14.7816123089213
035510107,1998,Autres,0.0,
035510107,1998,Bornes Fontaines,74.0,0.11387156777469
035510107,1998,Industrielle,24540.0,4.95716796803455
035510107,1998,Population branchée,160780.0,37.3858960447107
035510107,1999,Administrative,77037.0,15.2624306422685
035510107,1999,Autres,0.0,
035510107,1999,Bornes Fontaines,97.0,0.151716869924489
035510107,1999,Industrielle,23887.0,4.73244909266804
035510107,1999,Population branchée,195465.0,44.3417968816595
035510107,2000,Administrative,89073.0,17.3075536333338
035510107,2000,Autres,0.0,
035510107,2000,Bornes Fontaines,0.0,0.0
035510107,2000,Industrielle,21389.0,4.15604352231739
035510107,2000,Population branchée,207536.0,44.4182428973003
035510107,2001,Administrative,104031.0,19.8252030739318
035510107,2001,Autres,0.0,
035510107,2001,Bornes Fontaines,0.0,0.0
035510107,2001,Industrielle,1301.0,0.24793176263984
035510107,2001,Population branchée,241878.0,49.8650204409826
035510107,2002,Administrative,100985.0,18.8745673890724
035510107,2002,Autres,0.0,
035510107,2002,Bornes Fontaines,0.0,0.0
035510107,2002,Industrielle,1007.0,0.188212995601287
035510107,2002,Population branchée,236102.0,47.0486612396906
035510107,2003,Administrative,104313.0,19.1215827461934
035510107,2003,Autres,0.0,
035510107,2003,Bornes Fontaines,0.0,0.0
035510107,2003,Industrielle,710.0,0.130149873455824
035510107,2003,Population branchée,236030.0,46.0755864739701
035510107,2004,Administrative,86553.0,15.5608312126331
035510107,2004,Autres,0.0,
035510107,2004,Bornes Fontaines,760.0,2.50410224046058
035510107,2004,Industrielle,541.0,0.0972630606222139
035510107,2004,Population branchée,240245.0,45.6849585828686
035510107,2005,Administrative,91290.0,16.0876477885178
035510107,2005,Autres,0.0,
035510107,2005,Bornes Fontaines,4715.0,22.295125091766
035510107,2005,Industrielle,1630.0,0.287247955912849
035510107,2005,Population branchée,280138.0,51.2785993171427
035510107,2006,Administrative,101898.0,17.6016620554084
035510107,2006,Autres,0.0,
035510107,2006,Bornes Fontaines,2000.0,8.28634443624257
035510107,2006,Industrielle,9190.0,1.58746270083027
035510107,2006,Population branchée,301399.0,54.3281369302923
035510107,2007,Administrative,110932.0,18.7829385402528
035510107,2007,Autres,0.0,
035510107,2007,Bornes Fontaines,4000.0,21.2820932094775
035510107,2007,Industrielle,10952.0,1.85438595619703
035510107,2007,Population branchée,252718.0,44.1965610492821
035510107,2008,Administrative,129154.0,21.4354809180725
035510107,2008,Autres,0.0,
035510107,2008,Bornes Fontaines,0.0,0.0
035510107,2008,Industrielle,13417.0,2.22679783419622
035510107,2008,Population branchée,257797.0,44.7922440136613
035510107,2009,Administrative,99450.0,16.17889415962
035510107,2009,Autres,0.0,
035510107,2009,Bornes Fontaines,0.0,0.0
035510107,2009,Industrielle,18935.0,3.0804158965551
035510107,2009,Population branchée,270345.0,45.1897536897004
035510107,2010,Administrative,89412.0,14.257997423346
035510107,2010,Autres,0.0,
035510107,2010,Bornes Fontaines,92.0,0.554818547037984
035510107,2010,Industrielle,19314.0,3.07988818318016
035510107,2010,Population branchée,280981.0,46.0233248166568
035510107,2011,Administrative,113149.0,17.6861017201738
035510107,2011,Autres,0.0,
035510107,2011,Bornes Fontaines,0.0,0.0
035510107,2011,Industrielle,10794.0,1.68718929877909
035510107,2011,Population branchée,286917.0,46.1803341372786
035510107,2012,Administrative,133341.0,20.4297843438136
035510107,2012,Autres,0.0,
035510107,2012,Bornes Fontaines,0.0,0.0
035510107,2012,Industrielle,10353.0,1.58623047158415
035510107,2012,Population branchée,299745.0,46.692161899565
035510107,2013,Administrative,139029.0,20.8796949523636
035510107,2013,Autres,0.0,
035510107,2013,Bornes Fontaines,0.0,0.0
035510107,2013,Industrielle,8449.0,1.26889025061333
035510107,2013,Population branchée,316692.0,48.6313820105792
035510107,2014,Administrative,130546.0,19.21768169215
035510107,2014,Autres,660.0,
035510107,2014,Bornes Fontaines,0.0,0.0
035510107,2014,Industrielle,15308.0,2.25349127007669
035510107,2014,Population branchée,311071.0,46.6206300657311
035510107,2015,Administrative,135286.0,19.818277633153
035510107,2015,Autres,0.0,
035510107,2015,Bornes Fontaines,0.0,0.0
035510107,2015,Industrielle,16111.0,2.36012795816069
035510107,2015,Population branchée,328364.0,49.1961752002701
035510107,2016,Administrative,120401.0,17.551683198988
035510107,2016,Autres,0.0,
035510107,2016,Bornes Fontaines,0.0,0.0
035510107,2016,Industrielle,18183.0,2.65066117064807
035510107,2016,Population branchée,335119.0,49.9315107389685
035510107,2017,Administrative,122657.0,17.793305741575
035510107,2017,Autres,0.0,
035510107,2017,Bornes Fontaines,0.0,0.0
035510107,2017,Industrielle,13297.0,1.92893668070899
035510107,2017,Population branchée,344201.0,50.9661570127458
035510107,2018,Administrative,112900.0,16.2979833730816
035510107,2018,Autres,0.0,
035510107,2018,Bornes Fontaines,0.0,0.0
035510107,2018,Industrielle,13891.0,2.0052726929626
035510107,2018,Population branchée,335304.0,49.4262300061349
035510107,2019,Administrative,124068.0,17.8227754475101
035510107,2019,Autres,0.0,
035510107,2019,Bornes Fontaines,0.0,0.0
035510107,2019,Industrielle,8615.0,1.23757302834171
035510107,2019,Population branchée,360126.0,52.740417802548
035510107,2020,Administrative,129211.0,18.4710110081229
035510107,2020,Autres,0.0,
035510107,2020,Bornes Fontaines,0.0,0.0
035510107,2020,Industrielle,5514.0,0.788239040784371
035510107,2020,Population branchée,394792.0,57.5951457986109
035510107,2021,Administrative,136338.0,19.3947293684817
035510107,2021,Autres,0.0,
035510107,2021,Bornes Fontaines,0.0,0.0
035510107,2021,Industrielle,5343.0,0.760067178745454
035510107,2021,Population branchée,378948.0,55.2745429312666
035510107,2022,Administrative,108663.0,15.3824007470224
035510107,2022,Autres,0.0,
035510107,2022,Bornes Fontaines,0.0,0.0
035510107,2022,Industrielle,4250.0,0.601632599641509
035510107,2022,Population branchée,365186.0,52.7041290182912
035510107,2023,Administrative,111071.0,15.6465552499435
035510107,2023,Autres,0.0,
035510107,2023,Bornes Fontaines,0.0,0.0
035510107,2023,Industrielle,3425.0,0.482479240585358
035510107,2023,Population branchée,362387.0,51.8318207415574
035510107,2024,Administrative,,
035510107,2024,Autres,,
035510107,2024,Bornes Fontaines,,
035510107,2024,Industrielle,,
035510107,2024,Population branchée,,
0400105093,1994,Administrative,,
0400105093,1994,Autres,0.0,
0400105093,1994,Bornes Fontaines,,
0400105093,1994,Industrielle,,
0400105093,1994,Population branchée,,
0400105093,1995,Administrative,,
0400105093,1995,Autres,0.0,
0400105093,1995,Bornes Fontaines,,
0400105093,1995,Industrielle,,
0400105093,1995,Population branchée,,
0400105093,1996,Administrative,,
0400105093,1996,Autres,0.0,
0400105093,1996,Bornes Fontaines,,
0400105093,1996,Industrielle,,
0400105093,1996,Population branchée,,
0400105093,1997,Administrative,,
0400105093,1997,Autres,0.0,
0400105093,1997,Bornes Fontaines,,
0400105093,1997,Industrielle,,
0400105093,1997,Population branchée,,
0400105093,1998,Administrative,,
0400105093,1998,Autres,0.0,
0400105093,1998,Bornes Fontaines,,
0400105093,1998,Industrielle,,
0400105093,1998,Population branchée,,
0400105093,1999,Administrative,,
0400105093,1999,Autres,0.0,
0400105093,1999,Bornes Fontaines,,
0400105093,1999,Industrielle,,
0400105093,1999,Population branchée,,
0400105093,2000,Administrative,,
0400105093,2000,Autres,0.0,
0400105093,2000,Bornes Fontaines,,
0400105093,2000,Industrielle,,
0400105093,2000,Population branchée,,
0400105093,2001,Administrative,,
0400105093,2001,Autres,0.0,
0400105093,2001,Bornes Fontaines,,
0400105093,2001,Industrielle,,
0400105093,2001,Population branchée,,
0400105093,2002,Administrative,,
0400105093,2002,Autres,0.0,
0400105093,2002,Bornes Fontaines,,
0400105093,2002,Industrielle,,
0400105093,2002,Population branchée,,
0400105093,2003,Administrative,,
0400105093,2003,Autres,0.0,
0400105093,2003,Bornes Fontaines,,
0400105093,2003,Industrielle,,
0400105093,2003,Population branchée,,
0400105093,2004,Administrative,,
0400105093,2004,Autres,0.0,
0400105093,2004,Bornes Fontaines,,
0400105093,2004,Industrielle,,
0400105093,2004,Population branchée,,
0400105093,2005,Administrative,7660.0,1.10202597217388
0400105093,2005,Autres,0.0,
0400105093,2005,Bornes Fontaines,0.0,0.0
0400105093,2005,Industrielle,0.0,0.0
0400105093,2005,Population branchée,353137.0,52.4109463132291
0400105093,2006,Administrative,9225.0,1.18971879414622
0400105093,2006,Autres,0.0,
0400105093,2006,Bornes Fontaines,0.0,0.0
0400105093,2006,Industrielle,0.0,0.0
0400105093,2006,Population branchée,385581.0,51.3122029790165
0400105093,2007,Administrative,7696.0,0.889729301721601
0400105093,2007,Autres,0.0,
0400105093,2007,Bornes Fontaines,0.0,0.0
0400105093,2007,Industrielle,3732.0,0.431453970117596
0400105093,2007,Population branchée,428201.0,51.1132362837613
0400105093,2008,Administrative,7914.0,0.820169788202179
0400105093,2008,Autres,0.0,
0400105093,2008,Bornes Fontaines,0.0,0.0
0400105093,2008,Industrielle,2720.0,0.281888024249422
0400105093,2008,Population branchée,460777.0,49.1382044484101
0400105093,2009,Administrative,13874.0,1.28891506231804
0400105093,2009,Autres,0.0,
0400105093,2009,Bornes Fontaines,0.0,0.0
0400105093,2009,Industrielle,390.0,0.0362315751985033
0400105093,2009,Population branchée,518643.0,50.7230792155393
0400105093,2010,Administrative,9814.0,0.817303858989786
0400105093,2010,Autres,0.0,
0400105093,2010,Bornes Fontaines,0.0,0.0
0400105093,2010,Industrielle,482.0,0.0401406623225063
0400105093,2010,Population branchée,546584.0,49.8964881589291
0400105093,2011,Administrative,9713.0,0.725113134169327
0400105093,2011,Autres,0.0,
0400105093,2011,Bornes Fontaines,0.0,0.0
0400105093,2011,Industrielle,2013.0,0.150278259969408
0400105093,2011,Population branchée,623304.0,52.6355699318108
0400105093,2012,Administrative,12257.0,0.820259853577785
0400105093,2012,Autres,1196.0,
0400105093,2012,Bornes Fontaines,0.0,0.0
0400105093,2012,Industrielle,817.0,0.0546750673389125
0400105093,2012,Population branchée,656619.0,49.4453569089332
0400105093,2013,Administrative,11781.0,0.706747552466406
0400105093,2013,Autres,949.0,
0400105093,2013,Bornes Fontaines,0.0,0.0
0400105093,2013,Industrielle,560.0,0.0335946549003639
0400105093,2013,Population branchée,676254.0,46.7643419752443
0400105093,2014,Administrative,37647.0,2.02454492508587
0400105093,2014,Autres,1351.0,
0400105093,2014,Bornes Fontaines,0.0,0.0
0400105093,2014,Industrielle,277.0,0.0148962452319915
0400105093,2014,Population branchée,690776.0,45.8720421550841
0400105093,2015,Administrative,10887.0,0.560463227832989
0400105093,2015,Autres,445.0,
0400105093,2015,Bornes Fontaines,0.0,0.0
0400105093,2015,Industrielle,321.0,0.0165250937939184
0400105093,2015,Population branchée,749073.0,46.9685812277622
0400105093,2016,Administrative,13523.0,0.666428874011394
0400105093,2016,Autres,389.0,
0400105093,2016,Bornes Fontaines,0.0,0.0
0400105093,2016,Industrielle,357.0,0.0175933674496833
0400105093,2016,Population branchée,827936.0,49.4121442614752
0400105093,2017,Administrative,15862.0,0.748308294699561
0400105093,2017,Autres,305.0,
0400105093,2017,Bornes Fontaines,0.0,0.0
0400105093,2017,Industrielle,1482.0,0.069915073303792
0400105093,2017,Population branchée,862725.0,49.2992559393343
0400105093,2018,Administrative,12396.0,0.55981694218354
0400105093,2018,Autres,928.0,
0400105093,2018,Bornes Fontaines,0.0,0.0
0400105093,2018,Industrielle,2310.0,0.104322131045819
0400105093,2018,Population branchée,899273.0,49.7529111691996
0400105093,2019,Administrative,28990.0,1.2532985637683
0400105093,2019,Autres,527.0,
0400105093,2019,Bornes Fontaines,0.0,0.0
0400105093,2019,Industrielle,6693.0,0.289352441783417
0400105093,2019,Population branchée,930882.0,50.1719241365251
0400105093,2020,Administrative,13776.0,0.570126617272512
0400105093,2020,Autres,251.0,
